3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,951,951,0,0,0,0,0,950,0,0,365,0,0,0,0,0,0,0,0,0,0,13,13,0,255,0,2260,296,0,3,0,0,0,0,0,1,0,0,1,2260,297,2005,5299,12,45.6566,62487.7,2.85297e+06
45,16,26,0,17,26,0,12,4,4,22,0,32,11,0,70,36,0,357,8.30233,14,0,26,0,0,316,0,122,25,17,4,3,0,0,59,0,4,0,6,1,36,48,14,51,876,242,2,43,0,2.37209,1.96078,13,15,15,0,28,27,970,266,863,2375,21,38.2895,27295.8,1.04514e+06
5,1,1,0,2,1,0,1,0,0,1,0,3,0,0,5,1,0,7,2.33333,0,0,1,0,0,5,0,2,0,1,0,0,0,1,2,0,0,0,0,0,3,4,1,6,10,3,1,0,0,0.666667,2,1,0,2,0,1,2,14,6,13,40,12,14,225.045,3150.63
18,8,7,0,9,7,0,8,1,0,6,0,14,2,0,24,6,0,81,5.0625,2,0,7,0,0,71,0,37,0,11,6,0,0,0,14,0,0,0,2,9,8,23,3,0,203,70,0,4,0,0.75,1.75,9,0,7,0,9,8,205,72,191,472,17,24.2014,4381.53,106039
11,5,3,0,6,3,0,5,1,0,2,0,8,1,0,13,1,0,67,7.44444,0,0,3,0,0,63,0,2,23,8,2,0,0,1,2,0,0,0,0,1,6,9,0,34,128,36,5,2,0,1.22222,1.90909,3,1,5,0,4,4,162,42,159,330,10,19.2857,2802.99,54057.6
111,38,70,0,43,62,4,34,9,4,58,0,86,21,2,180,98,0,5330,48.8991,10,0,70,0,0,5249,0,1136,654,180,0,0,0,0,831,0,6,0,2,16,126,104,783,1072,11675,1051,4,1,0,1.48624,1.94444,81,8,20,0,89,71,12621,1099,12211,26280,19,109.099,393710,4.29533e+07
19,8,8,0,9,8,0,8,1,0,7,0,14,3,0,26,8,0,214,12.5882,2,0,8,0,0,203,0,71,15,14,2,0,0,0,19,0,0,0,2,2,11,24,7,0,541,147,0,16,0,1.29412,1.86364,8,2,7,0,10,9,560,166,524,1224,19,32.0482,13428.2,430349
136,45,88,0,50,80,4,45,5,0,79,0,112,18,4,223,127,0,7384,55.1045,13,0,88,0,0,7282,0,1261,857,189,0,0,0,0,838,0,6,0,2,51,164,170,769,1808,15739,924,3,1,0,1.26119,1.91124,108,5,21,0,113,89,17358,985,16643,35865,19,167.412,530407,8.87967e+07
19,8,8,0,9,8,0,4,4,4,4,0,13,1,3,26,8,0,2052,120.706,3,0,8,0,0,2040,0,302,196,14,1,0,0,0,289,0,3,0,0,0,40,25,281,64,4527,73,4,3,0,1,1.94118,9,0,8,0,9,9,4594,85,4457,9743,21,567.494,96402.2,5.47077e+07
