Benchmark,Flags,Energy,Time,Success
mg.D.x,-O1,20430646391,85.983563,true
mg.D.x,-O1,21004688692,84.763997,true
mg.D.x,-O1,21286998135,85.132864,true
mg.D.x,-O1,21355279313,84.768905,true
mg.D.x,-O1,21390647776,84.595598,true
mg.D.x,-O1,21504904170,85.456887,true
mg.D.x,-O1,21434946978,84.690396,true
mg.D.x,-O1,21449871072,84.812579,true
mg.D.x,-O1,21461723840,84.606881,true
mg.D.x,-O1,21482952824,84.737574,true
sp.C.x,-O1,15248815938,65.806333,true
sp.C.x,-O1,14964840732,63.984473,true
sp.C.x,-O1,15126782482,65.411646,true
sp.C.x,-O1,15359136327,67.834432,true
sp.C.x,-O1,15014058592,65.09044,true
sp.C.x,-O1,15040708600,65.315041,true
sp.C.x,-O1,15016975204,64.965153,true
sp.C.x,-O1,15483293362,67.725185,true
sp.C.x,-O1,15004745289,64.634706,true
sp.C.x,-O1,15125979833,64.860235,true
ua.C.x,-O1,8940575736,40.780762,true
ua.C.x,-O1,8868352035,40.307529,true
ua.C.x,-O1,8855983589,40.303196,true
ua.C.x,-O1,8863166186,40.414428,true
ua.C.x,-O1,8868449998,40.457641,true
ua.C.x,-O1,8836284360,40.231129,true
ua.C.x,-O1,8849498479,40.253317,true
ua.C.x,-O1,8876558656,40.466542,true
ua.C.x,-O1,8886584458,40.704795,true
ua.C.x,-O1,8813798724,40.138663,true
ft.E.x,-O1,208024,0.002065,false
ft.E.x,-O1,154993,0.001736,false
ft.E.x,-O1,200330,0.001755,false
ft.E.x,-O1,150908,0.00157,false
ft.E.x,-O1,142603,0.001749,false
ft.E.x,-O1,156645,0.001689,false
ft.E.x,-O1,207473,0.001623,false
ft.E.x,-O1,147760,0.001563,false
ft.E.x,-O1,151545,0.001433,false
ft.E.x,-O1,198562,0.001581,false
bt.C.x,-O1,9050883470,39.7213,true
bt.C.x,-O1,9024867583,39.446647,true
bt.C.x,-O1,9026580637,39.302456,true
bt.C.x,-O1,9101081128,39.576406,true
bt.C.x,-O1,9137418059,39.996291,true
bt.C.x,-O1,9121578636,39.748759,true
bt.C.x,-O1,9138083375,39.76011,true
bt.C.x,-O1,9132536901,39.762614,true
bt.C.x,-O1,9125580548,39.570418,true
bt.C.x,-O1,9140765907,39.63673,true
ft.C.x,-O1,2829989298,11.252683,true
ft.C.x,-O1,2832741002,11.238821,true
ft.C.x,-O1,2855535382,11.331405,true
ft.C.x,-O1,2855150005,11.291142,true
ft.C.x,-O1,2864900887,11.31455,true
ft.C.x,-O1,2850324932,11.263083,true
ft.C.x,-O1,2846697684,11.196572,true
ft.C.x,-O1,2873446712,11.360203,true
ft.C.x,-O1,2847835630,11.19806,true
ft.C.x,-O1,2855746043,11.232072,true
is.D.x,-O1,7522851104,40.142041,true
is.D.x,-O1,7370463634,40.027615,true
is.D.x,-O1,7298620740,40.05685,true
is.D.x,-O1,7263842641,40.028924,true
is.D.x,-O1,7234094791,40.001345,true
is.D.x,-O1,7211531948,39.991014,true
is.D.x,-O1,7225168294,40.038549,true
is.D.x,-O1,7213437193,39.98318,true
is.D.x,-O1,7225304746,40.001319,true
is.D.x,-O1,7225497491,39.968181,true
ep.D.x,-O1,26253833370,129.913918,true
ep.D.x,-O1,26457577578,129.861097,true
ep.D.x,-O1,26539780498,129.70248,true
ep.D.x,-O1,26532312314,130.140662,true
ep.D.x,-O1,26510630706,129.696588,true
ep.D.x,-O1,26523872763,129.711924,true
ep.D.x,-O1,26579032265,130.160599,true
ep.D.x,-O1,26576382157,130.017226,true
ep.D.x,-O1,26556680413,129.769134,true
ep.D.x,-O1,26522738325,129.658801,true
cg.C.x,-O1,3176722081,14.367462,true
cg.C.x,-O1,3229032368,14.687076,true
cg.C.x,-O1,3190142848,14.46103,true
cg.C.x,-O1,3228078380,14.6759,true
cg.C.x,-O1,3195404762,14.512116,true
cg.C.x,-O1,3194586675,14.496602,true
cg.C.x,-O1,3218389491,14.650487,true
cg.C.x,-O1,3197198505,14.539241,true
cg.C.x,-O1,3243657955,14.928997,true
cg.C.x,-O1,3173422450,14.361013,true
ft.D.x,-O1,203172,0.001923,false
ft.D.x,-O1,143214,0.001703,false
ft.D.x,-O1,197677,0.001624,false
ft.D.x,-O1,196853,0.001571,false
ft.D.x,-O1,146115,0.001655,false
ft.D.x,-O1,153711,0.001658,false
ft.D.x,-O1,147302,0.001567,false
ft.D.x,-O1,194720,0.001708,false
ft.D.x,-O1,149899,0.001786,false
ft.D.x,-O1,154129,0.001722,false
lu.C.x,-O1,6913675001,30.378895,true
lu.C.x,-O1,6769532297,29.350958,true
lu.C.x,-O1,6821691538,29.572282,true
lu.C.x,-O1,6823214638,29.587583,true
lu.C.x,-O1,6924163205,30.1286,true
lu.C.x,-O1,6761827307,29.158,true
lu.C.x,-O1,6857205003,29.554786,true
lu.C.x,-O1,7127737321,31.134939,true
lu.C.x,-O1,6940097169,30.076466,true
lu.C.x,-O1,7095727676,31.056725,true
mg.D.x,-O2,20662158748,85.00893,true
mg.D.x,-O2,20788456027,84.857044,true
mg.D.x,-O2,20806054775,84.545841,true
mg.D.x,-O2,20858586731,85.281024,true
mg.D.x,-O2,20786181130,84.248278,true
mg.D.x,-O2,20820566607,84.51072,true
mg.D.x,-O2,20908437737,85.379569,true
mg.D.x,-O2,20812461600,84.321105,true
mg.D.x,-O2,20799109781,84.112845,true
mg.D.x,-O2,20789828056,84.085789,true
sp.C.x,-O2,15443517897,67.389668,true
sp.C.x,-O2,15489174398,67.699482,true
sp.C.x,-O2,15347009771,67.426158,true
sp.C.x,-O2,15624519488,69.31859,true
sp.C.x,-O2,15498934562,68.667367,true
sp.C.x,-O2,15715272088,70.40406,true
sp.C.x,-O2,15268993209,66.941311,true
sp.C.x,-O2,15256889194,66.57996,true
sp.C.x,-O2,15379817120,67.866475,true
sp.C.x,-O2,15394238045,67.552412,true
ua.C.x,-O2,8915585812,40.769632,true
ua.C.x,-O2,8873423303,40.537561,true
ua.C.x,-O2,8886542366,40.664075,true
ua.C.x,-O2,8839786837,40.446125,true
ua.C.x,-O2,8856302759,40.546408,true
ua.C.x,-O2,8850299869,40.701302,true
ua.C.x,-O2,8814518126,40.375068,true
ua.C.x,-O2,8823329389,40.399904,true
ua.C.x,-O2,8850498453,40.623546,true
ua.C.x,-O2,8946828152,41.1373,true
bt.C.x,-O2,8887756149,39.444215,true
bt.C.x,-O2,8900783187,39.121658,true
bt.C.x,-O2,8867892530,38.876823,true
bt.C.x,-O2,8925504663,39.513733,true
bt.C.x,-O2,8910924965,39.164622,true
bt.C.x,-O2,8852999688,38.999117,true
bt.C.x,-O2,8957636419,39.344872,true
bt.C.x,-O2,8862103999,38.694011,true
bt.C.x,-O2,8916279627,39.057583,true
bt.C.x,-O2,8915781748,38.964475,true
ft.C.x,-O2,2662027254,10.853452,true
ft.C.x,-O2,2669146992,10.828204,true
ft.C.x,-O2,2650832046,10.732551,true
