Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,6075028458,33.593344,True
botsalgn,-O1,6158050821,33.662123,True
botsalgn,-O1,6197475636,33.59448,True
botsalgn,-O1,6219572012,33.622824,True
botsalgn,-O1,6228957359,33.63473,True
botsalgn,-O1,6244187890,33.635133,True
botsalgn,-O1,6235873792,33.588099,True
botsalgn,-O1,6238900350,33.613938,True
botsalgn,-O1,6248689447,33.606934,True
botsalgn,-O1,6238136897,33.575042,True
botsspar,-O1,12527736319,83.081514,True
botsspar,-O1,12351091489,82.34507,True
botsspar,-O1,12372679572,82.582125,True
botsspar,-O1,12374415567,82.666573,True
botsspar,-O1,12573461484,84.388613,True
botsspar,-O1,12378784411,82.531923,True
botsspar,-O1,12470224162,83.149025,True
botsspar,-O1,12385540803,82.687907,True
botsspar,-O1,12350756674,82.379546,True
botsspar,-O1,12490046047,83.337699,True
bwaves,-O1,5962610557,45.275774,True
bwaves,-O1,5971022213,45.296343,True
bwaves,-O1,5951569546,45.319283,True
bwaves,-O1,5953364589,45.301947,True
bwaves,-O1,5950683314,45.220016,True
bwaves,-O1,5937848077,45.248233,True
bwaves,-O1,5936297275,45.213285,True
bwaves,-O1,5931761822,45.192575,True
bwaves,-O1,5960015451,45.338427,True
bwaves,-O1,5952650245,45.214406,True
fma3d,-O1,5955330324,44.833679,True
fma3d,-O1,5828798513,44.425037,True
fma3d,-O1,5822233128,44.489629,True
fma3d,-O1,5791459615,43.954866,True
fma3d,-O1,5838057355,44.319378,True
fma3d,-O1,5797935341,44.101725,True
fma3d,-O1,5826523796,44.30947,True
fma3d,-O1,5933212204,44.541094,True
fma3d,-O1,5762547529,43.809023,True
fma3d,-O1,5805159566,44.087095,True
ilbdc,-O1,53285651903,332.451148,True
ilbdc,-O1,52265016264,324.546196,True
ilbdc,-O1,51364531465,318.013051,True
ilbdc,-O1,52214771505,324.366049,True
ilbdc,-O1,50896038533,315.247715,True
ilbdc,-O1,53375285746,332.746368,True
ilbdc,-O1,63380275703,405.703867,True
ilbdc,-O1,52179891511,324.10108,True
ilbdc,-O1,51843482699,321.659361,True
ilbdc,-O1,55682847891,349.647816,True
imagick,-O1,792032828,4.338709,False
imagick,-O1,790907228,4.299897,False
imagick,-O1,792870027,4.305734,False
imagick,-O1,790470611,4.287873,False
imagick,-O1,796098061,4.303515,False
imagick,-O1,795307190,4.301149,False
imagick,-O1,793503247,4.302692,False
imagick,-O1,792292839,4.294147,False
imagick,-O1,794680447,4.301793,False
imagick,-O1,795130569,4.305427,False
kdtree,-O1,6653910696,49.580992,True
kdtree,-O1,6658619854,50.087367,True
kdtree,-O1,6661450291,50.272218,True
kdtree,-O1,6583104169,49.692502,True
kdtree,-O1,6573080390,49.262055,True
kdtree,-O1,6591007672,49.426057,True
kdtree,-O1,6614601257,49.45461,True
kdtree,-O1,6642622135,49.741767,True
kdtree,-O1,6605694433,49.364229,True
kdtree,-O1,6604310323,49.299092,True
md,-O1,53861063646,328.768353,True
md,-O1,53929778662,328.599477,True
md,-O1,53989536785,328.901593,True
md,-O1,53934927868,328.41928,True
md,-O1,53951803934,328.606207,True
md,-O1,53961048885,328.459421,True
md,-O1,53864963356,328.18082,True
md,-O1,53981922874,328.737404,True
md,-O1,53965249351,328.747878,True
md,-O1,54309782096,330.584369,True
nab,-O1,495833,0.006056,False
nab,-O1,331397,0.004373,False
nab,-O1,360633,0.004649,False
nab,-O1,365637,0.004328,False
nab,-O1,363228,0.004792,False
nab,-O1,353535,0.004823,False
nab,-O1,352637,0.004911,False
nab,-O1,380877,0.004172,False
nab,-O1,351378,0.003988,False
nab,-O1,350250,0.004398,False
smithwa,-O1,7883037299,41.070719,True
smithwa,-O1,7927894701,41.20644,True
smithwa,-O1,7916426882,40.973585,True
smithwa,-O1,7919032201,40.958171,True
smithwa,-O1,7924911443,40.970645,True
smithwa,-O1,7928285831,40.984778,True
smithwa,-O1,7981260438,41.463704,True
smithwa,-O1,7939356801,41.019548,True
smithwa,-O1,7970002717,41.278688,True
smithwa,-O1,7970546521,41.347739,True
