Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,32739985192,164.240481,True
botsalgn,-O1,33583717783,164.110227,True
botsalgn,-O1,33828769920,164.319885,True
botsalgn,-O1,33850479364,164.274431,True
botsalgn,-O1,33799212419,164.316262,True
botsalgn,-O1,33799079942,164.190152,True
botsalgn,-O1,33814015263,164.210427,True
botsalgn,-O1,33817012802,164.159356,True
botsalgn,-O1,33852673385,164.30158,True
botsalgn,-O1,33869195231,164.186145,True
botsspar,-O1,4520755856,21.070213,True
botsspar,-O1,4520772539,20.940886,True
botsspar,-O1,4490266639,20.762429,True
botsspar,-O1,4525330732,20.970849,True
botsspar,-O1,4524232776,20.979561,True
botsspar,-O1,4510865448,20.901738,True
botsspar,-O1,4512688528,20.916704,True
botsspar,-O1,4515944216,20.930901,True
botsspar,-O1,4503915262,20.870534,True
botsspar,-O1,4526285646,20.993267,True
imagick,-O1,7033430392,34.975745,True
imagick,-O1,7141477377,34.976218,True
imagick,-O1,7205254868,34.971231,True
imagick,-O1,7242922920,34.956326,True
imagick,-O1,7254701301,34.997071,True
imagick,-O1,7273913817,34.97623,True
imagick,-O1,7269365771,34.969229,True
imagick,-O1,7268851410,34.96176,True
imagick,-O1,7280199434,34.993198,True
imagick,-O1,7285307268,34.942191,True
kdtree,-O1,7033383297,45.51104,True
kdtree,-O1,6920411508,45.024382,True
kdtree,-O1,6933695661,45.513416,True
kdtree,-O1,6898602226,45.851839,True
kdtree,-O1,6771347663,44.863346,True
kdtree,-O1,6831631572,45.201513,True
kdtree,-O1,6833902243,45.250469,True
kdtree,-O1,6833104953,45.679146,True
kdtree,-O1,6785713240,44.917212,True
kdtree,-O1,6840918496,45.772018,True
nab,-O1,5233409911,27.606818,True
nab,-O1,5275370226,27.559578,True
nab,-O1,5321692833,27.616929,True
nab,-O1,5327561485,27.551104,True
nab,-O1,5328493028,27.524521,True
nab,-O1,5374000879,27.877468,True
nab,-O1,5339567593,27.4945,True
nab,-O1,5342210095,27.496577,True
nab,-O1,5354176991,27.53761,True
nab,-O1,5356772670,27.569776,True
smithwa,-O1,6931406751,33.409505,True
smithwa,-O1,6977310263,33.396819,True
smithwa,-O1,6984980564,33.409698,True
smithwa,-O1,6998251985,33.405017,True
smithwa,-O1,6998049154,33.373182,True
smithwa,-O1,7029877895,33.642997,True
smithwa,-O1,7004262184,33.430829,True
smithwa,-O1,6996232794,33.394656,True
smithwa,-O1,7008420777,33.37528,True
smithwa,-O1,7014888822,33.390456,True
swim,-O1,9915761458,41.43271,True
swim,-O1,9917824205,41.464634,True
swim,-O1,9891364501,41.296759,True
swim,-O1,9980131020,41.932208,True
swim,-O1,9899826630,41.274636,True
swim,-O1,9891202912,41.227601,True
swim,-O1,9891361034,41.200242,True
swim,-O1,9895982599,41.222821,True
swim,-O1,9917394733,41.306204,True
swim,-O1,9912949069,41.295544,True
botsalgn,-O2,5478704688,27.092047,True
botsalgn,-O2,5474704983,27.034168,True
botsalgn,-O2,5471387597,27.024619,True
botsalgn,-O2,5469556494,27.038239,True
botsalgn,-O2,5465629829,27.031205,True
botsalgn,-O2,5459476175,26.99892,True
botsalgn,-O2,5467157096,27.032783,True
botsalgn,-O2,5456587934,27.02127,True
botsalgn,-O2,5450802372,26.979319,True
botsalgn,-O2,5454306702,27.020353,True
botsspar,-O2,9568787342,57.135198,True
botsspar,-O2,9459657414,57.06259,True
botsspar,-O2,9448506196,57.16561,True
botsspar,-O2,9552206426,57.773196,True
botsspar,-O2,9498008056,57.515614,True
botsspar,-O2,9360768631,56.686474,True
botsspar,-O2,9527520880,57.557281,True
botsspar,-O2,9404080132,56.573708,True
botsspar,-O2,9570579365,57.923529,True
botsspar,-O2,9448658437,57.262475,True
