Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,6557108492,33.615364,True
botsalgn,-O1,6692491875,33.649529,True
botsalgn,-O1,6743782062,33.629147,True
botsalgn,-O1,6778952864,33.614805,True
botsalgn,-O1,6812131064,33.6301,True
botsalgn,-O1,6841143729,33.612537,True
botsalgn,-O1,6854642091,33.626915,True
botsalgn,-O1,6865664840,33.612301,True
botsalgn,-O1,6853205277,33.645251,True
botsalgn,-O1,6841480443,33.603232,True
botsspar,-O1,8350267680,50.037024,True
botsspar,-O1,8229569711,49.819867,True
botsspar,-O1,8165253899,49.680305,True
botsspar,-O1,8015694363,48.804372,True
botsspar,-O1,7999403559,48.672562,True
botsspar,-O1,8037320065,48.895601,True
botsspar,-O1,8088716352,49.211062,True
botsspar,-O1,8176809638,49.827751,True
botsspar,-O1,8045745314,48.914577,True
botsspar,-O1,8161353216,49.663047,True
imagick,-O1,6881266657,34.945699,True
imagick,-O1,6992975064,34.94276,True
imagick,-O1,7059964978,34.95601,True
imagick,-O1,7088445234,34.95697,True
imagick,-O1,7072004418,34.941206,True
imagick,-O1,7078020152,34.950295,True
imagick,-O1,7086491214,34.959611,True
imagick,-O1,7094217676,34.976668,True
imagick,-O1,7084484068,34.962324,True
imagick,-O1,7084290032,34.926061,True
kdtree,-O1,7401221056,49.504834,True
kdtree,-O1,7259517512,49.618388,True
kdtree,-O1,7191177601,48.990392,True
kdtree,-O1,7230320821,49.581476,True
kdtree,-O1,7148675312,48.924526,True
kdtree,-O1,7181549972,49.24348,True
kdtree,-O1,7201776863,49.98924,True
kdtree,-O1,7234181476,49.906802,True
kdtree,-O1,7190865198,49.555274,True
kdtree,-O1,7192129085,49.589307,True
nab,-O1,5128050955,27.508418,True
nab,-O1,5168392585,27.566802,True
nab,-O1,5195488998,27.578064,True
nab,-O1,5205522650,27.531988,True
nab,-O1,5248627814,27.875259,True
nab,-O1,5231738106,27.617525,True
nab,-O1,5222220430,27.534485,True
nab,-O1,5225784741,27.505686,True
