Benchmark,Flags,Energy,Time,Success
stencil,-O3,1164868471,7.518376,True
stencil,-O3,1321013634,8.349191,True
stencil,-O3,1348703452,8.951425,True
stencil,-O3,1360421322,8.971423,True
stencil,-O3,1314923520,8.536597,True
lbm,-O3,7383014188,34.69375,True
lbm,-O3,7373389952,34.407912,True
lbm,-O3,7332082149,33.934237,True
lbm,-O3,7333737557,34.141334,True
lbm,-O3,7304355363,33.750653,True
lbm,-O3,7286124762,33.532134,True
lbm,-O3,7355149998,33.853112,True
lbm,-O3,7307545198,33.545165,True
lbm,-O3,7364492801,33.97949,True
lbm,-O3,7418374410,34.230667,True
bfs,-O3,1942086261,14.19341,True
bfs,-O3,1894220237,13.955152,True
bfs,-O3,1919278173,14.325817,True
bfs,-O3,1892387040,14.062583,True
bfs,-O3,1911460904,14.126739,True
bfs,-O3,2020564890,14.907555,True
bfs,-O3,1870949963,13.873933,True
bfs,-O3,1919808397,14.175903,True
bfs,-O3,1949740163,14.409521,True
bfs,-O3,1859961048,13.88387,True
histo,-O3,2931019592,22.566817,True
histo,-O3,3868183837,27.840114,True
histo,-O3,2779384431,21.652231,True
histo,-O3,3586610427,26.346532,True
histo,-O3,3411229303,25.417981,True
histo,-O3,2975744045,22.806767,True
histo,-O3,3520880840,26.059096,True
histo,-O3,2762472662,21.495961,True
histo,-O3,2899569272,22.408904,True
histo,-O3,2764781528,21.54185,True
mri-gridding,-O3,8113205810,56.233199,True
mri-gridding,-O3,8778185942,60.767014,True
mri-gridding,-O3,8177234783,56.512394,True
mri-gridding,-O3,7772451804,53.710974,True
mri-gridding,-O3,8665578122,59.959403,True
mri-gridding,-O3,8804376102,61.069416,True
mri-gridding,-O3,8497356619,58.556458,True
mri-gridding,-O3,8196755924,56.616284,True
mri-gridding,-O3,8803181940,60.976468,True
mri-gridding,-O3,8229494351,57.037863,True
