Benchmark,Flags,Energy,Time,Success
mg.D.x,-O1,20862672184,84.926294,True
mg.D.x,-O1,21271923405,84.843772,True
mg.D.x,-O1,21431177905,84.602498,True
mg.D.x,-O1,21506494529,84.674969,True
mg.D.x,-O1,21481460620,84.621548,True
mg.D.x,-O1,21468944767,84.88045,True
mg.D.x,-O1,21404642094,84.672567,True
mg.D.x,-O1,21401039301,84.747412,True
mg.D.x,-O1,21402604359,84.889163,True
mg.D.x,-O1,21357005599,84.564861,True
sp.C.x,-O1,15283151283,65.451307,True
sp.C.x,-O1,15239855440,65.436881,True
sp.C.x,-O1,15146130145,64.896435,True
sp.C.x,-O1,15245103489,65.720051,True
sp.C.x,-O1,15091313706,64.38608,True
sp.C.x,-O1,15392563751,67.17534,True
sp.C.x,-O1,15286966211,66.257174,True
sp.C.x,-O1,15237553355,66.059629,True
sp.C.x,-O1,15251564417,65.894892,True
sp.C.x,-O1,15182649516,65.754177,True
ua.C.x,-O1,8923382564,40.51995,True
ua.C.x,-O1,8929244514,40.595968,True
ua.C.x,-O1,8873417860,40.311405,True
ua.C.x,-O1,8901043891,40.62948,True
ua.C.x,-O1,8845556220,40.243445,True
ua.C.x,-O1,8844265984,40.20195,True
ua.C.x,-O1,8984152166,40.996713,True
ua.C.x,-O1,8833276545,40.172604,True
ua.C.x,-O1,8900008865,40.570276,True
ua.C.x,-O1,8930606553,40.736424,True
bt.C.x,-O1,9046697479,39.67095,True
bt.C.x,-O1,9100284920,39.678158,True
bt.C.x,-O1,9089216657,39.602455,True
bt.C.x,-O1,9177998183,40.472311,True
bt.C.x,-O1,9088236159,39.655749,True
bt.C.x,-O1,9094358046,39.571969,True
bt.C.x,-O1,9167712675,40.102093,True
bt.C.x,-O1,9072308916,39.503229,True
bt.C.x,-O1,9123509473,39.808539,True
bt.C.x,-O1,9069454268,39.446551,True
ft.C.x,-O1,2837745257,11.162487,True
ft.C.x,-O1,2845541151,11.199142,True
ft.C.x,-O1,2880519992,11.352465,True
ft.C.x,-O1,2886976620,11.364795,True
ft.C.x,-O1,2861499849,11.238701,True
ft.C.x,-O1,2866551565,11.170241,True
ft.C.x,-O1,2868569200,11.198669,True
ft.C.x,-O1,2894387838,11.345362,True
ft.C.x,-O1,2886336092,11.317595,True
ft.C.x,-O1,2893223615,11.300491,True
is.D.x,-O1,7461936161,40.07281,True
is.D.x,-O1,7360859920,40.013777,True
is.D.x,-O1,7309406535,40.044661,True
is.D.x,-O1,7273771818,40.027128,True
is.D.x,-O1,7277260659,40.021233,True
is.D.x,-O1,7271215489,40.005235,True
