Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,6646851148,33.691197,True
botsalgn,-O1,6760425557,33.61073,True
botsalgn,-O1,6840356078,33.658158,True
botsalgn,-O1,6867609569,33.611955,True
botsalgn,-O1,6901933698,33.606261,True
botsalgn,-O1,6897286355,33.57648,True
botsalgn,-O1,6910005471,33.58325,True
botsalgn,-O1,6910620169,33.607007,True
botsalgn,-O1,6929915997,33.627385,True
botsalgn,-O1,6920165531,33.591006,True
botsspar,-O1,7875169354,46.806825,True
botsspar,-O1,7712669438,46.017463,True
botsspar,-O1,7852320057,47.079953,True
botsspar,-O1,7807590810,46.803869,True
botsspar,-O1,7705098884,46.207628,True
botsspar,-O1,7764726509,46.631173,True
botsspar,-O1,7807658313,46.980319,True
botsspar,-O1,7821241390,47.075991,True
botsspar,-O1,7766138994,46.748735,True
botsspar,-O1,7822443408,47.111788,True
bwaves,-O1,6573392719,45.321475,True
bwaves,-O1,6552964295,45.285842,True
bwaves,-O1,6543474844,45.231336,True
bwaves,-O1,6534219829,45.231546,True
bwaves,-O1,6532464428,45.195802,True
bwaves,-O1,6539447930,45.21475,True
bwaves,-O1,6533851193,45.239126,True
bwaves,-O1,6539646422,45.23226,True
bwaves,-O1,6548775450,45.232905,True
bwaves,-O1,6556922321,45.269548,True
fma3d,-O1,6395545659,44.238967,True
fma3d,-O1,6391646901,43.805617,True
fma3d,-O1,6345774409,44.138336,True
fma3d,-O1,6288657836,43.594425,True
fma3d,-O1,6250965847,43.535613,True
fma3d,-O1,6354219797,44.243302,True
fma3d,-O1,6296762791,43.736664,True
fma3d,-O1,6320563160,43.936897,True
fma3d,-O1,6410062718,44.278474,True
fma3d,-O1,6309361847,43.89376,True
ilbdc,-O1,62048178999,358.480336,True
ilbdc,-O1,59456273796,339.984498,True
ilbdc,-O1,62174521296,357.836367,True
ilbdc,-O1,56378299145,319.168738,True
ilbdc,-O1,62383641708,359.566451,True
ilbdc,-O1,58045063983,330.596164,True
ilbdc,-O1,63207882287,365.266787,True
ilbdc,-O1,59417002978,339.762697,True
ilbdc,-O1,71891800365,423.210302,True
ilbdc,-O1,57928912656,329.779683,True
imagick,-O1,7009136475,34.96876,True
imagick,-O1,7097061881,34.920082,True
imagick,-O1,7134471744,34.945739,True
imagick,-O1,7152864955,34.910915,True
imagick,-O1,7162564769,34.943415,True
imagick,-O1,7184492165,34.953952,True
imagick,-O1,7190023113,34.932024,True
imagick,-O1,7200102767,34.957894,True
imagick,-O1,7197625028,34.932676,True
imagick,-O1,7206067608,34.929896,True
kdtree,-O1,7418351035,49.758313,True
kdtree,-O1,7292166481,48.914369,True
kdtree,-O1,7365622065,49.749193,True
kdtree,-O1,7257265785,49.148462,True
kdtree,-O1,7230861054,48.795961,True
kdtree,-O1,7298816105,49.196667,True
kdtree,-O1,7257808243,49.10462,True
kdtree,-O1,7266936566,49.199771,True
kdtree,-O1,7280430026,49.091545,True
kdtree,-O1,7275360947,48.985619,True
md,-O1,59431527360,325.530585,True
md,-O1,59909892026,327.139225,True
md,-O1,59649981156,325.775962,True
md,-O1,59577043760,325.626038,True
md,-O1,59555640728,325.463071,True
md,-O1,59393523813,324.704565,True
md,-O1,59522037980,325.374845,True
md,-O1,59751254809,326.662727,True
md,-O1,59585508548,325.884995,True
md,-O1,59660530099,326.155882,True
nab,-O1,5074210860,26.529646,True
nab,-O1,5085663421,26.463592,True
nab,-O1,5070959489,26.364238,True
nab,-O1,5090056336,26.408566,True
nab,-O1,5078206751,26.324389,True
nab,-O1,5113686385,26.508147,True
nab,-O1,5102935019,26.48238,True
nab,-O1,5253092143,27.237521,True
nab,-O1,5098645581,26.379186,True
nab,-O1,5098720116,26.392314,True
smithwa,-O1,8764158467,41.159817,True
smithwa,-O1,8803499506,40.915388,True
smithwa,-O1,8810512714,40.860617,True
smithwa,-O1,8819744129,40.92126,True
smithwa,-O1,8833724337,41.036421,True
smithwa,-O1,8852993676,41.198044,True
smithwa,-O1,8832030734,40.941686,True
