Benchmark,NumThreads,Energy,Time,Success,RunId
MG.D,6,24142343504,209.501587,True,5
MG.D,6,24127994842,208.153864,True,5
MG.D,7,23301190643,193.10574,True,6
MG.D,7,23391671830,193.02249,True,6
MG.D,7,23441568939,193.146722,True,6
MG.D,7,23436302987,193.108291,True,6
MG.D,7,23355160427,193.460434,True,6
MG.D,8,23002083832,182.523166,True,7
MG.D,8,22992569677,182.444705,True,7
MG.D,8,23073632026,182.83011,True,7
MG.D,8,23085005671,183.633648,True,7
MG.D,8,23062007836,182.340183,True,7
MG.D,9,22877110063,175.734532,True,8
MG.D,9,22746880215,175.679557,True,8
MG.D,9,22885455359,175.489711,True,8
MG.D,9,23000201694,177.101105,True,8
MG.D,9,22790576502,175.558304,True,8
MG.D,10,22928813538,171.688303,True,9
MG.D,10,23050103902,171.915466,True,9
MG.D,10,22973915342,171.995739,True,9
MG.D,10,23042672694,171.699802,True,9
MG.D,10,23037440134,171.833387,True,9
MG.D,11,23224706550,169.101077,True,10
MG.D,11,23102325871,169.051399,True,10
MG.D,11,23193919011,169.231893,True,10
MG.D,11,23258570371,169.137758,True,10
MG.D,11,23145833641,168.928977,True,10
MG.D,12,23507432951,167.103797,True,11
MG.D,12,23633284048,167.204176,True,11
MG.D,12,23615268344,167.109742,True,11
MG.D,12,23568155618,167.098762,True,11
MG.D,12,23500935506,167.257721,True,11
MG.D,13,23903011982,165.883082,True,12
MG.D,13,24000534847,165.947573,True,12
MG.D,13,23937658382,165.638783,True,12
MG.D,13,23895107788,165.647915,True,12
MG.D,13,23940778954,165.810327,True,12
MG.D,14,24386178489,165.476571,True,13
MG.D,14,24496627417,165.560242,True,13
MG.D,14,24508075727,165.578078,True,13
MG.D,14,24401528526,165.624931,True,13
MG.D,14,24369701029,165.314648,True,13
MG.D,15,24499233785,154.896811,True,14
MG.D,15,24524830744,154.752369,True,14
MG.D,15,24392053413,154.53762,True,14
MG.D,15,24414560078,154.890738,True,14
MG.D,15,24489070178,154.862205,True,14
MG.D,16,23828991895,144.613463,True,15
MG.D,16,23684479441,144.618146,True,15
MG.D,16,23667786958,144.634111,True,15
MG.D,16,23676689138,144.756108,True,15
MG.D,16,23756060345,144.449856,True,15
MG.D,17,22967751861,136.697981,True,16
MG.D,17,22971863117,136.445136,True,16
MG.D,17,22982784788,136.60261,True,16
MG.D,17,23089710553,136.876441,True,16
MG.D,17,23257126755,136.542014,True,16
MG.D,18,22542652293,129.899001,True,17
MG.D,18,22544039712,129.523819,True,17
MG.D,18,22511504483,128.959863,True,17
MG.D,18,22533662744,128.941728,True,17
MG.D,18,22491480204,128.986561,True,17
MG.D,19,21891890414,122.027252,True,18
MG.D,19,21913593296,122.133109,True,18
MG.D,19,21830146287,122.06716,True,18
MG.D,19,21823452867,122.233317,True,18
MG.D,19,21774904709,122.348677,True,18
MG.D,20,21280262143,116.332271,True,19
MG.D,20,21275942220,116.528387,True,19
MG.D,20,21274433369,116.523627,True,19
MG.D,20,21391138729,116.786392,True,19
MG.D,20,21312460580,116.629332,True,19
MG.D,21,20975063929,111.11208,True,20
MG.D,21,20968170505,111.099868,True,20
MG.D,21,20992854292,110.925509,True,20
MG.D,21,21043967563,111.14038,True,20
MG.D,21,21003146258,111.005072,True,20
MG.D,22,20745008528,106.329164,True,21
MG.D,22,20805109393,106.285118,True,21
MG.D,22,20782509160,106.286969,True,21
MG.D,22,20790467709,106.216991,True,21
MG.D,22,20807424405,106.174646,True,21
MG.D,23,20499721932,101.719364,True,22
MG.D,23,20512264180,101.939647,True,22
MG.D,23,20496183400,101.838545,True,22
MG.D,23,20492860782,101.61134,True,22
MG.D,23,20507135343,101.71886,True,22
MG.D,24,20416059776,97.59096,True,23
MG.D,24,20382831608,97.523589,True,23
MG.D,24,20379364355,97.503889,True,23
MG.D,24,20375430354,97.343638,True,23
MG.D,24,20411553794,97.695173,True,23
MG.D,25,20366577342,93.619042,True,24
MG.D,25,20440597427,93.925186,True,24
MG.D,25,20344120973,93.122831,True,24
MG.D,25,20323224612,93.347682,True,24
MG.D,25,20337814911,93.221005,True,24
MG.D,26,20330333422,89.944733,True,25
MG.D,26,20341353768,90.025492,True,25
MG.D,26,20376058546,90.450411,True,25
MG.D,26,20357188875,90.291915,True,25
MG.D,26,20368951305,90.204048,True,25
MG.D,27,20470804425,86.694066,True,26
MG.D,27,20496910293,86.171953,True,26
MG.D,27,20516209875,86.103263,True,26
MG.D,27,20529313699,86.311283,True,26
MG.D,27,20501704495,86.120088,True,26
SP.C,1,39273873499,507.648664,True,0
SP.C,1,38858986880,507.618652,True,0
SP.C,1,38707560926,507.3318,True,0
SP.C,1,38811127118,507.472241,True,0
SP.C,1,38651959038,507.250439,True,0
SP.C,2,22361829361,260.278876,True,1
SP.C,2,22391256413,259.616225,True,1
SP.C,2,22354765240,260.277275,True,1
SP.C,2,22287425187,259.772192,True,1
SP.C,2,22297825720,259.656434,True,1
SP.C,3,17137196955,186.733896,True,2
SP.C,3,17200300202,187.294674,True,2
SP.C,3,17225264443,187.072107,True,2
SP.C,3,17252956647,187.534193,True,2
SP.C,3,17273748106,186.983076,True,2
SP.C,4,14606491162,147.563275,True,3
SP.C,4,14519545971,147.458899,True,3
SP.C,4,14556839065,147.310343,True,3
SP.C,4,14555295967,147.568128,True,3
SP.C,4,14614142281,147.78967,True,3
SP.C,5,13127521590,126.730379,True,4
SP.C,5,13150477045,126.398126,True,4
SP.C,5,13173977558,126.792028,True,4
SP.C,5,13213073297,126.869879,True,4
SP.C,5,13245557711,126.647799,True,4
SP.C,6,12540931566,113.530239,True,5
SP.C,6,12577108139,113.560374,True,5
SP.C,6,12526191288,113.36539,True,5
SP.C,6,12549079776,113.976257,True,5
SP.C,6,12523620513,113.792897,True,5
SP.C,7,12282726872,105.84178,True,6
SP.C,7,12248918898,105.346694,True,6
SP.C,7,12232204531,105.415439,True,6
SP.C,7,12308431276,105.759667,True,6
SP.C,7,12223105645,104.874434,True,6
SP.C,8,12396515260,101.775482,True,7
SP.C,8,12406237377,101.725958,True,7
SP.C,8,12385500776,101.441892,True,7
SP.C,8,12416699904,101.454637,True,7
SP.C,8,12399777323,101.646381,True,7
SP.C,9,13020853278,102.257744,True,8
SP.C,9,13069604196,103.001572,True,8
SP.C,9,12925506943,101.818349,True,8
SP.C,9,12946351115,101.834972,True,8
SP.C,9,13005886107,102.431315,True,8
SP.C,10,13786873501,104.88279,True,9
SP.C,10,13724511903,105.162309,True,9
SP.C,10,13723783530,104.755771,True,9
SP.C,10,13742281714,105.136855,True,9
SP.C,10,13771457408,105.696619,True,9
SP.C,11,14723819364,110.478676,True,10
SP.C,11,14873557138,111.192515,True,10
SP.C,11,14834057280,111.447988,True,10
SP.C,11,14800370010,111.216129,True,10
SP.C,11,14818487821,111.32772,True,10
SP.C,12,15767348779,115.878818,True,11
SP.C,12,15821491498,116.308992,True,11
SP.C,12,15877570996,116.018078,True,11
SP.C,12,15803354586,116.262098,True,11
SP.C,12,15791301506,116.54109,True,11
SP.C,13,16679355360,119.653734,True,12
SP.C,13,16837447092,119.8496,True,12
SP.C,13,16618112604,118.883123,True,12
SP.C,13,16675287482,119.85421,True,12
SP.C,13,16669909483,119.919665,True,12
SP.C,14,17299902019,121.881662,True,13
SP.C,14,17299357016,121.230863,True,13
SP.C,14,17366962852,121.611117,True,13
SP.C,14,17272403735,121.140873,True,13
SP.C,14,17506964623,123.215174,True,13
SP.C,15,16890988820,113.722419,True,14
SP.C,15,16806177311,114.087123,True,14
SP.C,15,16798259830,113.883109,True,14
SP.C,15,16777595791,113.720274,True,14
SP.C,15,16776492881,113.563232,True,14
SP.C,16,16666663322,105.904024,True,15
SP.C,16,16667218734,105.851409,True,15
SP.C,16,16845454007,106.102381,True,15
SP.C,16,16836088682,107.103395,True,15
SP.C,16,16787984250,106.647182,True,15
SP.C,17,16243836220,102.292684,True,16
SP.C,17,16179143573,101.808344,True,16
SP.C,17,16260604752,101.405265,True,16
SP.C,17,16445628305,101.348222,True,16
SP.C,17,16281782808,100.653805,True,16
SP.C,18,16323959106,96.859993,True,17
SP.C,18,16044872018,96.359834,True,17
SP.C,18,16383573693,98.112366,True,17
SP.C,18,17258374105,103.644742,True,17
SP.C,18,16069405044,95.949018,True,17
SP.C,19,15604724630,92.120616,True,18
SP.C,19,15450353434,91.772086,True,18
SP.C,19,15650155119,92.191812,True,18
SP.C,19,15725414893,92.515654,True,18
SP.C,19,15678754792,92.01202,True,18
SP.C,20,15012696243,84.281889,True,19
SP.C,20,15122795016,85.59737,True,19
SP.C,20,15240731613,86.232578,True,19
SP.C,20,15063383352,84.57238,True,19
SP.C,20,15264334158,86.439888,True,19
SP.C,21,15120583394,84.860764,True,20
SP.C,21,16075124510,90.930393,True,20
SP.C,21,15122898182,84.842618,True,20
SP.C,21,15046968775,84.490128,True,20
SP.C,21,15151992475,85.239359,True,20
SP.C,22,14823575921,80.033155,True,21
SP.C,22,15002257846,81.61144,True,21
SP.C,22,14870797677,80.216423,True,21
SP.C,22,14976640670,81.127773,True,21
SP.C,22,14816632162,79.959362,True,21
SP.C,23,14637741157,75.54432,True,22
SP.C,23,14615894951,75.641658,True,22
SP.C,23,14671949444,75.745838,True,22
SP.C,23,14782181866,76.891093,True,22
SP.C,23,14714666755,76.304499,True,22
SP.C,24,14863265807,75.093408,True,23
SP.C,24,14860463145,74.373396,True,23
SP.C,24,14990723382,75.743812,True,23
SP.C,24,14917212131,75.066883,True,23
SP.C,24,14910001548,75.19958,True,23
SP.C,25,14841683709,71.922189,True,24
SP.C,25,14934011960,72.774704,True,24
SP.C,25,15027340666,73.13603,True,24
SP.C,25,14977958368,72.753126,True,24
SP.C,25,14898756144,72.351881,True,24
SP.C,26,15241348868,71.1094,True,25
SP.C,26,15297932014,71.363292,True,25
SP.C,26,15239093277,71.123999,True,25
SP.C,26,15195622243,71.007305,True,25
SP.C,26,15222049847,70.91446,True,25
SP.C,27,15090832088,66.824121,True,26
SP.C,27,15110172172,66.643193,True,26
SP.C,27,15141105487,66.785861,True,26
SP.C,27,15047721108,66.342418,True,26
SP.C,27,15217696507,67.083073,True,26
UA.C,1,40987374144,543.282046,True,0
UA.C,1,40134665922,541.765211,True,0
UA.C,1,40271596217,541.491601,True,0
UA.C,1,40765448908,544.364518,True,0
UA.C,1,40978106468,542.129468,True,0
UA.C,2,23039951402,280.986995,True,1
UA.C,2,23034416984,282.40679,True,1
UA.C,2,23052664369,281.009221,True,1
UA.C,2,22961627970,280.731416,True,1
UA.C,2,23117153613,280.572653,True,1
UA.C,3,17629759413,202.778466,True,2
UA.C,3,17741866575,203.003122,True,2
UA.C,3,17743859083,203.371004,True,2
UA.C,3,17869669013,203.643226,True,2
UA.C,3,17799672665,203.889168,True,2
UA.C,4,14932270694,162.121464,True,3
UA.C,4,14921539322,161.554607,True,3
UA.C,4,14963248813,162.144402,True,3
UA.C,4,14923927372,161.587491,True,3
UA.C,4,14947451095,162.301755,True,3
UA.C,5,13333103031,138.27216,True,4
UA.C,5,13180754959,137.849882,True,4
UA.C,5,13166503096,137.787602,True,4
UA.C,5,13227170767,138.419609,True,4
UA.C,5,13227785202,137.963593,True,4
UA.C,6,12170522648,120.775223,True,5
UA.C,6,12086657469,119.676478,True,5
UA.C,6,12099188730,119.909887,True,5
UA.C,6,12116772599,119.926245,True,5
UA.C,6,12176050251,120.536293,True,5
UA.C,7,11343286569,107.439679,True,6
UA.C,7,11402958458,108.097612,True,6
UA.C,7,11328380009,107.473388,True,6
UA.C,7,11364270190,107.622191,True,6
UA.C,7,11367570112,107.363898,True,6
UA.C,8,10795277575,98.340274,True,7
UA.C,8,10782707986,98.191148,True,7
UA.C,8,10737349068,97.865542,True,7
UA.C,8,10789597462,98.585532,True,7
UA.C,8,10825123073,98.471871,True,7
UA.C,9,10453823836,91.290114,True,8
UA.C,9,10519071806,91.317719,True,8
UA.C,9,10518604676,91.563641,True,8
UA.C,9,10469376316,91.191581,True,8
UA.C,9,10449465649,91.12614,True,8
UA.C,10,10236757347,85.981185,True,9
UA.C,10,10266420055,86.109742,True,9
UA.C,10,10196742331,85.732467,True,9
UA.C,10,10247208586,85.756994,True,9
UA.C,10,10264251683,85.659672,True,9
UA.C,11,10046747139,81.559125,True,10
UA.C,11,10016890762,81.358852,True,10
UA.C,11,10000471803,80.97732,True,10
UA.C,11,10224871446,81.400176,True,10
UA.C,11,10036279651,81.355622,True,10
UA.C,12,9890164966,77.651206,True,11
UA.C,12,9915705512,77.647213,True,11
UA.C,12,9903237403,77.770012,True,11
UA.C,12,9915432146,77.929859,True,11
UA.C,12,9908505369,77.832758,True,11
UA.C,13,9821496641,74.774059,True,12
UA.C,13,9788912732,74.420231,True,12
UA.C,13,9826102939,74.719355,True,12
UA.C,13,9937682666,75.215167,True,12
UA.C,13,9895726068,74.863268,True,12
UA.C,14,9727619291,72.160441,True,13
UA.C,14,9766581578,71.991566,True,13
UA.C,14,9842548175,72.006438,True,13
UA.C,14,9735482484,71.923064,True,13
UA.C,14,9821761263,72.741131,True,13
UA.C,15,10266208473,65.661487,True,14
UA.C,15,10296760493,65.689135,True,14
UA.C,15,10288110675,65.613449,True,14
UA.C,15,10320256282,65.988035,True,14
UA.C,15,10317396075,66.200814,True,14
UA.C,16,10115932218,62.621391,True,15
UA.C,16,10119351181,62.706378,True,15
UA.C,16,10059690429,62.08993,True,15
UA.C,16,10001789052,61.456017,True,15
UA.C,16,10113854629,62.456234,True,15
UA.C,17,9768481720,58.744292,True,16
UA.C,17,9763597107,58.528173,True,16
UA.C,17,9725975029,58.408181,True,16
UA.C,17,9764110573,58.702147,True,16
UA.C,17,9736112568,58.511204,True,16
UA.C,18,9472821226,55.534592,True,17
UA.C,18,9486177703,55.488899,True,17
UA.C,18,9443568842,55.240092,True,17
UA.C,18,9483028703,55.547019,True,17
UA.C,18,9468451604,55.471073,True,17
UA.C,19,9229718121,52.975194,True,18
UA.C,19,9232189295,52.821739,True,18
UA.C,19,9214352532,52.687675,True,18
UA.C,19,9215283812,52.814329,True,18
UA.C,19,9167947176,52.301437,True,18
UA.C,20,9038312545,50.380984,True,19
UA.C,20,8971328620,49.854243,True,19
UA.C,20,9137168870,51.076827,True,19
UA.C,20,9026178601,50.262702,True,19
UA.C,20,8959142085,49.726499,True,19
UA.C,21,8781295207,47.324836,True,20
UA.C,21,8794225143,47.294484,True,20
UA.C,21,8821814122,47.643893,True,20
UA.C,21,8884756576,48.04843,True,20
UA.C,21,8868913957,47.96358,True,20
UA.C,22,8650450065,45.574453,True,21
UA.C,22,8678061656,45.701507,True,21
UA.C,22,8632362311,45.329993,True,21
UA.C,22,8609221108,45.129159,True,21
UA.C,22,8699648286,45.743549,True,21
UA.C,23,8594721245,44.260283,True,22
UA.C,23,8662724923,44.611709,True,22
UA.C,23,8495205123,43.436314,True,22
UA.C,23,8587451141,44.056566,True,22
UA.C,23,8520035601,43.619578,True,22
UA.C,24,8489178854,42.344098,True,23
UA.C,24,8464438597,42.211652,True,23
UA.C,24,8372958398,41.577692,True,23
UA.C,24,8409890312,41.856912,True,23
UA.C,24,8385434715,41.843575,True,23
UA.C,25,8192457781,39.828534,True,24
UA.C,25,8234562612,40.108161,True,24
UA.C,25,8272556552,40.296487,True,24
UA.C,25,8266464921,40.25288,True,24
UA.C,25,8226415377,40.016082,True,24
UA.C,26,8154591676,38.862828,True,25
UA.C,26,8104510978,38.500502,True,25
UA.C,26,8122519248,38.577505,True,25
UA.C,26,8186528800,38.920791,True,25
UA.C,26,8194970006,39.093118,True,25
UA.C,27,8072037329,37.444923,True,26
UA.C,27,8050275253,37.290462,True,26
UA.C,27,8123797307,37.645012,True,26
UA.C,27,8110189026,37.518469,True,26
UA.C,27,8192980381,38.066016,True,26
