Benchmark,Flags,Energy,Time,Success
sp.C.x,-O1,14459661723,64.426308,true
sp.C.x,-O1,14785593011,65.471677,true
sp.C.x,-O1,14815586678,65.417288,true
ua.C.x,-O1,8877160287,41.416727,true
ua.C.x,-O1,8900477876,41.534186,true
ua.C.x,-O1,8890917079,41.462336,true
ep.C.x,-O1,1772971929,8.895399,true
ep.C.x,-O1,1766277170,8.890948,true
ep.C.x,-O1,1770116859,8.906162,true
bt.C.x,-O1,8871827763,39.563426,true
bt.C.x,-O1,8933901276,39.742132,true
bt.C.x,-O1,8919891505,39.525897,true
ft.C.x,-O1,2785905728,11.057893,true
ft.C.x,-O1,2802258643,11.106746,true
ft.C.x,-O1,2809796378,11.237715,true
mg.C.x,-O1,1158013963,4.752646,true
mg.C.x,-O1,1157818740,4.740648,true
mg.C.x,-O1,1152561750,4.671289,true
is.D.x,-O1,7200996681,40.038418,true
is.D.x,-O1,7127940058,39.993504,true
is.D.x,-O1,7125417564,40.00752,true
ep.D.x,-O1,27450283766,137.589371,true
ep.D.x,-O1,27527234698,137.747029,true
ep.D.x,-O1,27549323485,137.559047,true
cg.C.x,-O1,3166856819,14.43513,true
cg.C.x,-O1,3179162280,14.530108,true
cg.C.x,-O1,3195651562,14.600552,true
lu.C.x,-O1,7194704545,32.699598,true
lu.C.x,-O1,7079087561,31.679701,true
lu.C.x,-O1,6987032227,31.228946,true
sp.C.x,-O2,15021231228,67.27693,true
sp.C.x,-O2,15239035035,68.600081,true
sp.C.x,-O2,15089910889,67.451741,true
ua.C.x,-O2,8659271006,40.096333,true
ua.C.x,-O2,8613599962,39.817648,true
ua.C.x,-O2,8666480050,40.172059,true
ep.C.x,-O2,1720105192,8.610776,true
ep.C.x,-O2,1722223605,8.602576,true
ep.C.x,-O2,1723296644,8.607977,true
bt.C.x,-O2,8679299314,38.741541,true
bt.C.x,-O2,8689699137,38.501682,true
bt.C.x,-O2,8732216500,39.022714,true
ft.C.x,-O2,2673599518,10.929681,true
ft.C.x,-O2,2644682864,10.73627,true
ft.C.x,-O2,2673811894,10.957482,true
mg.C.x,-O2,1113647592,4.625768,true
mg.C.x,-O2,1118194335,4.635954,true
mg.C.x,-O2,1115837333,4.624077,true
is.D.x,-O2,7176991326,40.000588,true
is.D.x,-O2,7137813006,40.110086,true
is.D.x,-O2,7122159791,40.063581,true
ep.D.x,-O2,27764253833,141.200974,true
ep.D.x,-O2,27573160670,137.580454,true
ep.D.x,-O2,27535900107,137.613295,true
cg.C.x,-O2,3175245435,14.539666,true
cg.C.x,-O2,3172103539,14.524763,true
cg.C.x,-O2,3194876754,14.680916,true
lu.C.x,-O2,6889204292,31.312072,true
lu.C.x,-O2,6912628334,31.318876,true
lu.C.x,-O2,6960469249,31.532745,true
sp.C.x,-O3,14830419320,66.773365,true
sp.C.x,-O3,14969263065,67.513188,true
sp.C.x,-O3,15099407306,68.401371,true
ua.C.x,-O3,7796004812,36.65887,true
ua.C.x,-O3,7812503987,36.724045,true
ua.C.x,-O3,7816031998,36.783004,true
ep.C.x,-O3,1714315764,8.652486,true
ep.C.x,-O3,1711098115,8.622476,true
ep.C.x,-O3,1714143383,8.621604,true
bt.C.x,-O3,9745322512,45.067371,true
bt.C.x,-O3,9521726050,43.913553,true
bt.C.x,-O3,9592303176,44.059796,true
ft.C.x,-O3,2621123640,10.7312,true
ft.C.x,-O3,2643500499,10.906963,true
ft.C.x,-O3,2638575917,10.769741,true
mg.C.x,-O3,1086580072,4.608008,true
mg.C.x,-O3,1083701229,4.593363,true
mg.C.x,-O3,1084176699,4.601674,true
is.D.x,-O3,7160881824,40.011213,true
is.D.x,-O3,7114691082,39.9839,true
is.D.x,-O3,7100985110,40.001112,true
ep.D.x,-O3,27449883697,137.596544,true
ep.D.x,-O3,27525885046,137.461771,true
ep.D.x,-O3,27466688938,137.646381,true
cg.C.x,-O3,3153337510,14.405524,true
cg.C.x,-O3,3143896735,14.334943,true
cg.C.x,-O3,3203371444,14.831013,true
lu.C.x,-O3,6394848310,28.139682,true
lu.C.x,-O3,6540851396,29.190518,true
lu.C.x,-O3,6524881746,28.935489,true
