Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,6536936891,33.725108,True
botsalgn,-O1,6638837985,33.604427,True
botsalgn,-O1,6718896870,33.568852,True
botsalgn,-O1,6775382117,33.612078,True
botsalgn,-O1,6784142271,33.575075,True
botsalgn,-O1,6802627675,33.581225,True
botsalgn,-O1,6823002060,33.612485,True
botsalgn,-O1,6840008246,33.610064,True
botsalgn,-O1,6855947935,33.623067,True
botsalgn,-O1,6856012173,33.655305,True
botsspar,-O1,8209909180,49.291119,True
botsspar,-O1,8164264432,49.575582,True
botsspar,-O1,8152211817,49.683715,True
botsspar,-O1,8131669974,49.473219,True
botsspar,-O1,7997703614,48.610325,True
botsspar,-O1,8164038402,49.732805,True
botsspar,-O1,8092976384,49.323343,True
botsspar,-O1,8126868316,49.534489,True
botsspar,-O1,8086470429,49.264428,True
botsspar,-O1,8081284662,49.224345,True
imagick,-O1,6862424526,35.005376,True
imagick,-O1,6957266511,34.965095,True
imagick,-O1,7003376111,34.929401,True
imagick,-O1,7042074084,34.94639,True
imagick,-O1,7078681916,34.946698,True
imagick,-O1,7081035192,34.948645,True
imagick,-O1,7091325507,34.95507,True
imagick,-O1,7068487723,34.958299,True
imagick,-O1,7070996053,34.965917,True
imagick,-O1,7076552290,35.055474,True
kdtree,-O1,7308274474,49.546306,True
kdtree,-O1,7223301928,49.397058,True
kdtree,-O1,7198462554,49.278162,True
kdtree,-O1,7226497919,49.797177,True
kdtree,-O1,7201095781,49.711493,True
kdtree,-O1,7209752090,49.515817,True
kdtree,-O1,7210787799,50.141151,True
kdtree,-O1,7181259923,49.271614,True
kdtree,-O1,7214882272,49.706532,True
kdtree,-O1,7211826286,49.448402,True
nab,-O1,5147204382,27.588391,True
nab,-O1,5172453477,27.57196,True
nab,-O1,5187011102,27.537405,True
nab,-O1,5217999520,27.73712,True
nab,-O1,5211931688,27.562086,True
nab,-O1,5218968147,27.536348,True
nab,-O1,5211396551,27.472033,True
nab,-O1,5216799544,27.487117,True
nab,-O1,5227651769,27.506891,True
nab,-O1,5233725190,27.469428,True
smithwa,-O1,8647700604,40.957053,True
smithwa,-O1,8662275629,40.935512,True
smithwa,-O1,8726739334,41.261721,True
smithwa,-O1,8709056042,41.075932,True
smithwa,-O1,8722761307,41.012912,True
smithwa,-O1,8722161791,41.005116,True
smithwa,-O1,8728854691,40.980131,True
smithwa,-O1,8712226211,40.968839,True
smithwa,-O1,8720548843,41.085879,True
smithwa,-O1,8730144989,41.180438,True
swim,-O1,10140618082,41.867334,True
swim,-O1,10163662019,41.905045,True
swim,-O1,10185874090,41.927872,True
swim,-O1,10177785542,41.86714,True
swim,-O1,10161578510,41.800837,True
swim,-O1,10160139827,41.914462,True
swim,-O1,10188031231,42.230771,True
swim,-O1,10196978976,42.159197,True
swim,-O1,10162606599,41.910137,True
swim,-O1,10205354043,42.062601,True
botsalgn,-O2,5367449139,27.019816,True
botsalgn,-O2,5356176117,27.015883,True
botsalgn,-O2,5368817129,27.026498,True
botsalgn,-O2,5361481192,27.020997,True
botsalgn,-O2,5354558405,27.004173,True
botsalgn,-O2,5347661543,27.027633,True
botsalgn,-O2,5348526374,27.083412,True
botsalgn,-O2,5338988569,27.011475,True
botsalgn,-O2,5331908602,27.003691,True
botsalgn,-O2,5326348839,27.011667,True
botsspar,-O2,9265224022,56.807597,True
botsspar,-O2,9110151499,56.265814,True
botsspar,-O2,9113306057,56.627214,True
