Benchmark,Flags,Energy,Time,Success
sp.C.x,-O1,15420020424,70.448222,true
sp.C.x,-O1,15507964104,69.648961,true
sp.C.x,-O1,15685539776,70.192521,true
ua.C.x,-O1,9727088523,44.78998,true
ua.C.x,-O1,9766860946,45.13922,true
ua.C.x,-O1,9831954683,45.427361,true
ep.C.x,-O1,2011463324,10.143452,true
ep.C.x,-O1,2006492653,10.146391,true
ep.C.x,-O1,2011289893,10.163792,true
bt.C.x,-O1,10071123622,47.014808,true
bt.C.x,-O1,10110451063,47.425478,true
bt.C.x,-O1,10124450358,47.418906,true
ft.C.x,-O1,3035498435,12.388051,true
ft.C.x,-O1,3024141879,12.207177,true
ft.C.x,-O1,3045193048,12.373673,true
mg.C.x,-O1,1232340094,5.140843,true
mg.C.x,-O1,1238155104,5.198202,true
mg.C.x,-O1,1238561346,5.212119,true
is.D.x,-O1,8111204862,44.776833,true
is.D.x,-O1,8053895886,44.753909,true
is.D.x,-O1,8023024397,44.72462,true
cg.C.x,-O1,3489220386,16.013533,true
cg.C.x,-O1,3567694251,16.408504,true
cg.C.x,-O1,3569072457,16.417236,true
lu.C.x,-O1,7778355492,35.127158,true
lu.C.x,-O1,7941132771,36.013519,true
lu.C.x,-O1,8100403214,36.756388,true
sp.C.x,-O2,15861984054,72.112191,true
sp.C.x,-O2,16063170902,73.082015,true
sp.C.x,-O2,16039913251,72.620996,true
ua.C.x,-O2,9460078824,43.347716,true
ua.C.x,-O2,9458645716,43.294585,true
ua.C.x,-O2,9653716476,44.575066,true
ep.C.x,-O2,1944902315,9.836646,true
ep.C.x,-O2,1941580609,9.771021,true
ep.C.x,-O2,1940453987,9.848302,true
bt.C.x,-O2,9889007725,46.419738,true
bt.C.x,-O2,9872536297,46.210027,true
bt.C.x,-O2,9858797460,46.326297,true
ft.C.x,-O2,2860571037,11.815794,true
ft.C.x,-O2,2865864063,11.82093,true
ft.C.x,-O2,2879832233,11.893285,true
mg.C.x,-O2,1195763763,5.104369,true
mg.C.x,-O2,1193105588,5.095212,true
mg.C.x,-O2,1194774170,5.116944,true
is.D.x,-O2,8109134075,44.811831,true
is.D.x,-O2,8045905160,44.757185,true
is.D.x,-O2,8024903522,44.765386,true
cg.C.x,-O2,3536362528,16.328334,true
cg.C.x,-O2,3517390439,16.117794,true
cg.C.x,-O2,3543435543,16.293682,true
lu.C.x,-O2,8127647613,37.766724,true
lu.C.x,-O2,8127867097,37.543839,true
lu.C.x,-O2,8182391999,37.737241,true
sp.C.x,-O3,15775726483,72.40839,true
sp.C.x,-O3,15717675712,71.654461,true
sp.C.x,-O3,15934527338,73.05724,true
ua.C.x,-O3,8607540772,39.992556,true
ua.C.x,-O3,8642809997,40.117277,true
ua.C.x,-O3,8619276609,40.090489,true
ep.C.x,-O3,1939985546,9.831077,true
ep.C.x,-O3,1940730044,9.813996,true
ep.C.x,-O3,1957797689,9.917053,true
bt.C.x,-O3,10857192535,52.706464,true
bt.C.x,-O3,10874452833,52.829485,true
bt.C.x,-O3,10952587063,53.240099,true
ft.C.x,-O3,2845030828,11.795953,true
ft.C.x,-O3,2829683021,11.772066,true
ft.C.x,-O3,2839119136,11.827044,true
mg.C.x,-O3,1153301492,5.007455,true
mg.C.x,-O3,1157036921,5.042779,true
mg.C.x,-O3,1153276723,5.028636,true
is.D.x,-O3,8093938217,44.756882,true
is.D.x,-O3,8034031849,44.730805,true
is.D.x,-O3,8031144958,44.782105,true
cg.C.x,-O3,3464173860,15.836057,true
cg.C.x,-O3,3480806638,15.890985,true
cg.C.x,-O3,3552521156,16.300787,true
lu.C.x,-O3,7440595658,33.843619,true
lu.C.x,-O3,7982461902,37.03307,true
lu.C.x,-O3,8022622461,37.02809,true
