Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,5783369820,33.692585,True
botsalgn,-O1,5842934278,33.657845,True
botsalgn,-O1,5894419825,33.595386,True
botsalgn,-O1,5935632016,33.611952,True
botsalgn,-O1,5945486084,33.597682,True
botsalgn,-O1,5951049450,33.62496,True
botsalgn,-O1,5946658299,33.596586,True
botsalgn,-O1,5949291287,33.623162,True
botsalgn,-O1,5961423616,33.585105,True
botsalgn,-O1,5955269252,33.638285,True
botsspar,-O1,7162015700,49.224521,True
botsspar,-O1,7136840797,49.240715,True
botsspar,-O1,7211959039,50.013663,True
botsspar,-O1,7173155677,49.721518,True
botsspar,-O1,7115615248,49.346569,True
botsspar,-O1,7195543733,49.968092,True
botsspar,-O1,7137291922,49.34635,True
botsspar,-O1,7195150729,49.838115,True
botsspar,-O1,7197232632,49.851414,True
botsspar,-O1,7208879837,49.891563,True
bwaves,-O1,5695064710,45.258459,True
bwaves,-O1,5687480881,45.23766,True
bwaves,-O1,5697030059,45.237086,True
bwaves,-O1,5677318282,45.243579,True
bwaves,-O1,5673526647,45.218326,True
bwaves,-O1,5682224738,45.270386,True
bwaves,-O1,5683411908,45.206123,True
bwaves,-O1,5699922572,45.268947,True
bwaves,-O1,5693248870,45.20277,True
bwaves,-O1,5699722040,45.295011,True
fma3d,-O1,5690874688,44.566934,True
fma3d,-O1,5833647559,45.490369,True
fma3d,-O1,5850170468,45.513337,True
fma3d,-O1,5808211191,45.248664,True
fma3d,-O1,5801573397,45.334179,True
fma3d,-O1,5906838687,45.721613,True
fma3d,-O1,5746200035,44.745402,True
fma3d,-O1,5809460919,45.517291,True
fma3d,-O1,5765257685,44.835461,True
fma3d,-O1,5711474400,45.005167,True
ilbdc,-O1,53802542644,349.412082,True
ilbdc,-O1,52222635437,337.758729,True
ilbdc,-O1,50764430315,327.162346,True
ilbdc,-O1,51639572038,332.389414,True
ilbdc,-O1,53235606403,345.359679,True
ilbdc,-O1,50979357263,328.481311,True
ilbdc,-O1,54740706520,356.260731,True
ilbdc,-O1,50878296209,327.74396,True
ilbdc,-O1,60405320016,399.820077,True
ilbdc,-O1,65978098807,442.850481,True
imagick,-O1,6057004463,35.002259,True
imagick,-O1,6096946928,34.948673,True
imagick,-O1,6105005049,34.958091,True
imagick,-O1,6134419454,34.943387,True
imagick,-O1,6142470460,34.950505,True
imagick,-O1,6144262785,34.948087,True
imagick,-O1,6170302206,35.260582,True
imagick,-O1,6155932210,34.934255,True
imagick,-O1,6165287943,34.935098,True
imagick,-O1,6171379606,35.078367,True
kdtree,-O1,6421245341,49.558907,True
kdtree,-O1,6328737359,49.080468,True
kdtree,-O1,6379824675,49.733875,True
kdtree,-O1,6394249200,49.854796,True
kdtree,-O1,6352760451,49.348388,True
kdtree,-O1,6386346720,49.577229,True
kdtree,-O1,6390640650,49.70274,True
kdtree,-O1,6370521766,49.540274,True
kdtree,-O1,6335995565,49.33898,True
kdtree,-O1,6353213961,49.359452,True
md,-O1,51861891133,329.010339,True
md,-O1,51872725034,328.255769,True
md,-O1,51936347149,328.334533,True
md,-O1,52420031559,331.433584,True
md,-O1,51933146433,328.325139,True
md,-O1,51892609443,328.705875,True
md,-O1,51985786322,328.95422,True
md,-O1,51874207117,328.180226,True
md,-O1,51999144359,328.807427,True
md,-O1,51788888232,328.269652,True
nab,-O1,4558438660,27.636661,True
nab,-O1,4559212675,27.688897,True
nab,-O1,4612552310,28.281797,True
nab,-O1,4567910054,27.589979,True
nab,-O1,4578103107,27.704063,True
nab,-O1,4569160320,27.560551,True
nab,-O1,4569501073,27.55711,True
nab,-O1,4546216034,27.491446,True
nab,-O1,4555773748,27.529211,True
nab,-O1,4554683271,27.549213,True
smithwa,-O1,7502014154,41.076891,True
smithwa,-O1,7541789218,41.236405,True
smithwa,-O1,7578064990,41.267192,True
smithwa,-O1,7546391293,40.953783,True
smithwa,-O1,7541473675,40.991351,True
smithwa,-O1,7546710733,41.019993,True
smithwa,-O1,7546859701,41.045362,True
smithwa,-O1,7528049974,41.026286,True
smithwa,-O1,7532674191,40.975995,True
smithwa,-O1,7565507167,41.32333,True
swim,-O1,8931623833,42.026145,True
swim,-O1,8959516043,42.061013,True
swim,-O1,8932228130,41.851801,True
swim,-O1,8932650386,41.862635,True
swim,-O1,8936316811,41.872396,True
swim,-O1,8917349595,41.839703,True
swim,-O1,8963683468,42.310141,True
swim,-O1,8924758002,41.920776,True
swim,-O1,8915360206,42.172912,True
swim,-O1,8907525940,41.907289,True
botsalgn,-O2,4653960666,27.034016,True
botsalgn,-O2,4648291176,27.027106,True
botsalgn,-O2,4652048029,27.022197,True
botsalgn,-O2,4649037736,27.022074,True
botsalgn,-O2,4653842358,27.026664,True
botsalgn,-O2,4662567653,27.067336,True
botsalgn,-O2,4653543128,27.03186,True
botsalgn,-O2,4646119621,27.009765,True
botsalgn,-O2,4648724299,27.028982,True
botsalgn,-O2,4653154956,27.033456,True
botsspar,-O2,8104984960,56.893349,True
botsspar,-O2,8070057282,57.026374,True
botsspar,-O2,8144109369,57.579331,True
botsspar,-O2,8025022166,56.766089,True
botsspar,-O2,7970311875,56.369719,True
botsspar,-O2,8090135703,57.294926,True
botsspar,-O2,8055116561,57.040539,True
botsspar,-O2,8086041722,57.326424,True
botsspar,-O2,7990025961,56.496498,True
botsspar,-O2,8092599609,57.253436,True
bwaves,-O2,5695248107,45.430565,True
bwaves,-O2,5670528268,45.289405,True
bwaves,-O2,5672248319,45.284204,True
bwaves,-O2,5664321535,45.262868,True
bwaves,-O2,5680809788,45.369937,True
bwaves,-O2,5670405654,45.270197,True
bwaves,-O2,5685788370,45.307348,True
bwaves,-O2,5674216223,45.28856,True
bwaves,-O2,5681798432,45.303798,True
bwaves,-O2,5669434454,45.26741,True
fma3d,-O2,5545528670,43.548202,True
fma3d,-O2,5544320822,43.911854,True
fma3d,-O2,5480329723,43.273005,True
fma3d,-O2,5541656826,43.732447,True
fma3d,-O2,5580530038,43.961235,True
fma3d,-O2,5546901734,43.791739,True
fma3d,-O2,5574027074,43.758204,True
fma3d,-O2,5564351565,43.849383,True
fma3d,-O2,5532426614,43.684358,True
fma3d,-O2,5591614755,43.991934,True
ilbdc,-O2,54775954577,357.327567,True
ilbdc,-O2,66349199476,444.885478,True
ilbdc,-O2,49265461197,315.32895,True
ilbdc,-O2,60521332781,399.631193,True
ilbdc,-O2,49694865744,317.979788,True
ilbdc,-O2,51031909093,328.272639,True
ilbdc,-O2,60133409667,396.883585,True
ilbdc,-O2,60231670410,397.868073,True
ilbdc,-O2,52363257965,338.505259,True
ilbdc,-O2,52384119109,338.236318,True
imagick,-O2,6044868813,34.966302,True
imagick,-O2,6078609326,34.91963,True
imagick,-O2,6098990707,34.897553,True
imagick,-O2,6147836030,35.067784,True
imagick,-O2,6136041719,34.914436,True
imagick,-O2,6153497586,34.944421,True
imagick,-O2,6177153039,35.199872,True
imagick,-O2,6167628755,34.929705,True
imagick,-O2,6170561158,35.191593,True
imagick,-O2,6155702201,34.975227,True
kdtree,-O2,6095553541,45.955225,True
kdtree,-O2,6053093321,45.908022,True
kdtree,-O2,6053155502,46.391178,True
kdtree,-O2,6018608174,45.400085,True
kdtree,-O2,6073409963,46.514372,True
kdtree,-O2,6045218732,45.748678,True
kdtree,-O2,6100398236,46.600737,True
kdtree,-O2,6067413957,46.210411,True
kdtree,-O2,6046372177,45.839268,True
kdtree,-O2,6048548245,46.374325,True
md,-O2,50656178068,322.983408,True
md,-O2,50763829770,323.146329,True
md,-O2,50905968542,323.874518,True
md,-O2,50737073719,323.605497,True
md,-O2,50600997863,322.809243,True
md,-O2,50827276986,323.266783,True
md,-O2,50865748313,323.424501,True
md,-O2,50890078368,323.535753,True
md,-O2,50799596357,323.021182,True
md,-O2,50953792912,323.953503,True
nab,-O2,4112885129,24.949653,True
nab,-O2,4114025658,24.886381,True
nab,-O2,4120032792,24.905538,True
nab,-O2,4110779278,24.863429,True
nab,-O2,4122891420,24.943075,True
nab,-O2,4125021141,24.926476,True
nab,-O2,4130344982,24.992269,True
nab,-O2,4129821566,24.967141,True
