Benchmark,Flags,Energy,Time,Success
stencil,-O3,1109912840,6.978995,True
stencil,-O3,1414719567,9.296684,True
stencil,-O3,1435643670,9.570868,True
stencil,-O3,1160705661,7.464313,True
stencil,-O3,1251817950,8.126323,True
lbm,-O3,7331589788,34.125215,True
lbm,-O3,7426446464,34.594086,True
lbm,-O3,7425269548,34.506369,True
lbm,-O3,7387048766,34.2328,True
lbm,-O3,7415094491,34.108125,True
lbm,-O3,7326171311,33.749004,True
lbm,-O3,7382637032,34.162888,True
lbm,-O3,7338510924,33.807031,True
lbm,-O3,7287950712,33.436697,True
lbm,-O3,7419634779,34.232875,True
bfs,-O3,1857465483,13.735603,True
bfs,-O3,1916978160,14.280205,True
bfs,-O3,1840315190,13.596275,True
bfs,-O3,1907646716,14.089944,True
bfs,-O3,1901757556,14.143813,True
bfs,-O3,1858951082,13.863051,True
bfs,-O3,1786136156,13.372014,True
bfs,-O3,1991660085,14.660181,True
bfs,-O3,1816775724,13.508204,True
bfs,-O3,1873571141,14.023707,True
histo,-O3,3509271237,25.978493,True
histo,-O3,3532757090,26.058203,True
histo,-O3,3058995335,23.274647,True
histo,-O3,3641717458,26.594774,True
histo,-O3,3430652758,25.458874,True
histo,-O3,3610676160,26.504346,True
histo,-O3,3342091711,25.076526,True
histo,-O3,2957199065,22.686983,True
histo,-O3,2922825064,22.557712,True
histo,-O3,2807812294,21.805836,True
mri-gridding,-O3,8798973511,60.783941,True
mri-gridding,-O3,8650875305,59.920901,True
mri-gridding,-O3,8891928106,61.39929,True
mri-gridding,-O3,8861035183,61.448562,True
mri-gridding,-O3,8077208842,55.81591,True
mri-gridding,-O3,8683060518,60.118143,True
mri-gridding,-O3,8439633171,58.323623,True
mri-gridding,-O3,8310177750,57.72499,True
mri-gridding,-O3,8814704668,60.788802,True
mri-gridding,-O3,8519141246,59.059927,True
