Benchmark,Flags,Energy,Time,Success
botsalgn,-O1,6623385974,33.648419,True
botsalgn,-O1,6748430285,33.613631,True
botsalgn,-O1,6850740485,33.659166,True
botsalgn,-O1,6875606122,33.596779,True
botsalgn,-O1,6888948941,33.589625,True
botsalgn,-O1,6905902383,33.602044,True
botsalgn,-O1,6918734525,33.629569,True
botsalgn,-O1,6921863234,33.57082,True
botsalgn,-O1,6938389725,33.603905,True
botsalgn,-O1,6927813688,33.623747,True
botsspar,-O1,8270325721,49.682913,True
botsspar,-O1,8132974719,49.246378,True
botsspar,-O1,8073409428,48.958214,True
botsspar,-O1,8172633011,49.485417,True
botsspar,-O1,8269854191,50.077051,True
botsspar,-O1,8171418157,49.508775,True
botsspar,-O1,8046699741,48.714158,True
botsspar,-O1,8240692979,50.015502,True
botsspar,-O1,8130009373,49.259866,True
botsspar,-O1,8090287675,48.981346,True
bwaves,-O1,6496632927,45.279502,True
bwaves,-O1,6469791996,45.243646,True
bwaves,-O1,6485651088,45.303214,True
bwaves,-O1,6459690099,45.201507,True
bwaves,-O1,6475904828,45.285432,True
bwaves,-O1,6455941353,45.253362,True
bwaves,-O1,6468193467,45.263056,True
bwaves,-O1,6474807535,45.309658,True
bwaves,-O1,6455136071,45.247402,True
bwaves,-O1,6469596039,45.254015,True
fma3d,-O1,6371812022,44.282254,True
fma3d,-O1,6384124159,44.753354,True
fma3d,-O1,6319848318,44.118965,True
fma3d,-O1,6297352358,44.103082,True
fma3d,-O1,6327708628,44.377453,True
fma3d,-O1,6302315057,44.143954,True
fma3d,-O1,6279054633,43.93478,True
fma3d,-O1,6314483971,44.023991,True
fma3d,-O1,6314944568,44.13467,True
fma3d,-O1,6424253987,44.632919,True
ilbdc,-O1,69057906588,402.276492,True
ilbdc,-O1,56446491906,317.893126,True
ilbdc,-O1,56932887414,321.614936,True
ilbdc,-O1,58248782401,330.224103,True
ilbdc,-O1,67656800355,392.105952,True
ilbdc,-O1,57704852436,326.630232,True
ilbdc,-O1,68922272840,400.878221,True
ilbdc,-O1,56846530604,320.670482,True
ilbdc,-O1,57353975690,324.599144,True
ilbdc,-O1,58176819251,329.77548,True
imagick,-O1,6993826998,34.998252,True
imagick,-O1,7078964804,34.94516,True
imagick,-O1,7123511984,34.94756,True
imagick,-O1,7147075616,34.955061,True
imagick,-O1,7152693921,34.957161,True
imagick,-O1,7161127699,34.953185,True
imagick,-O1,7172150820,34.954999,True
imagick,-O1,7197372525,35.045268,True
imagick,-O1,7181172978,34.940922,True
imagick,-O1,7154587544,34.93963,True
kdtree,-O1,7323038362,49.618457,True
kdtree,-O1,7184372669,49.350162,True
kdtree,-O1,7169481006,48.635959,True
kdtree,-O1,7240581269,49.322331,True
kdtree,-O1,7219430260,49.242963,True
kdtree,-O1,7256090082,49.634347,True
kdtree,-O1,7178719411,49.087422,True
kdtree,-O1,7247237454,49.788874,True
kdtree,-O1,7249785353,50.253507,True
kdtree,-O1,7222625451,49.194587,True
md,-O1,59461348973,327.899062,True
md,-O1,59593817590,327.943852,True
md,-O1,59521711103,328.420872,True
md,-O1,60057033772,331.23983,True
md,-O1,59484325348,328.182702,True
md,-O1,59579010057,328.593079,True
md,-O1,59653944823,329.15844,True
md,-O1,59662940355,329.070408,True
md,-O1,59768681396,329.631063,True
md,-O1,59630581595,328.96067,True
nab,-O1,5280529879,27.963128,True
nab,-O1,5251436000,27.521751,True
nab,-O1,5273265523,27.574517,True
nab,-O1,5268117617,27.459804,True
nab,-O1,5297943228,27.568452,True
nab,-O1,5295252104,27.557225,True
nab,-O1,5290062987,27.514191,True
nab,-O1,5311039181,27.548662,True
nab,-O1,5298907450,27.551119,True
nab,-O1,5294352854,27.533008,True
smithwa,-O1,8800025407,41.256287,True
smithwa,-O1,8802865658,40.921781,True
smithwa,-O1,8817815214,40.993244,True
smithwa,-O1,8840503687,41.035274,True
smithwa,-O1,8867587680,41.192029,True
smithwa,-O1,8855888030,41.034622,True
smithwa,-O1,8851150389,41.001097,True
smithwa,-O1,8866117977,41.209644,True
smithwa,-O1,8863099530,41.146516,True
smithwa,-O1,8864687820,41.075684,True
swim,-O1,10182343188,41.858019,True
swim,-O1,10194096211,41.914241,True
swim,-O1,10190834730,41.860016,True
swim,-O1,10189929741,41.924855,True
swim,-O1,10185761298,41.898026,True
swim,-O1,10255915955,42.386989,True
swim,-O1,10200668340,41.903815,True
swim,-O1,10215768192,41.96776,True
swim,-O1,10205586959,41.925066,True
swim,-O1,10230927077,42.063434,True
botsalgn,-O2,5435205137,27.033879,True
botsalgn,-O2,5423524529,27.022898,True
botsalgn,-O2,5414791964,27.013079,True
botsalgn,-O2,5425159242,27.075256,True
botsalgn,-O2,5407459896,27.005343,True
botsalgn,-O2,5407376474,27.017681,True
botsalgn,-O2,5412868029,27.052994,True
botsalgn,-O2,5404566757,27.012294,True
botsalgn,-O2,5403899295,27.03861,True
botsalgn,-O2,5400853796,27.022299,True
botsspar,-O2,9272842717,56.926479,True
botsspar,-O2,9170679979,56.789214,True
botsspar,-O2,9229444131,57.347843,True
botsspar,-O2,9141384476,56.748444,True
botsspar,-O2,9197772924,57.051338,True
botsspar,-O2,9113976031,56.570005,True
botsspar,-O2,9187993615,57.030098,True
botsspar,-O2,9224873110,57.331492,True
botsspar,-O2,9110485079,56.561292,True
botsspar,-O2,9288342409,57.705865,True
bwaves,-O2,6492922771,45.346801,True
bwaves,-O2,6449886534,45.267349,True
bwaves,-O2,6454259237,45.247169,True
bwaves,-O2,6456158869,45.305054,True
bwaves,-O2,6447335312,45.227341,True
bwaves,-O2,6444835616,45.245349,True
bwaves,-O2,6458042516,45.327368,True
bwaves,-O2,6438183484,45.246979,True
bwaves,-O2,6438247263,45.256068,True
bwaves,-O2,6453487305,45.287292,True
fma3d,-O2,6223982902,43.860998,True
fma3d,-O2,6285055948,43.866137,True
fma3d,-O2,6272906207,43.840779,True
fma3d,-O2,6230280244,43.659147,True
fma3d,-O2,6295289086,43.900365,True
fma3d,-O2,6276390134,44.039487,True
fma3d,-O2,6261952123,43.932877,True
fma3d,-O2,6288223848,43.73017,True
fma3d,-O2,6219760618,43.442825,True
fma3d,-O2,6274843872,43.942627,True
ilbdc,-O2,57397370012,325.147959,True
ilbdc,-O2,56173718799,316.175723,True
ilbdc,-O2,57782925991,327.221665,True
ilbdc,-O2,61446471440,351.070244,True
ilbdc,-O2,56668761979,319.650794,True
ilbdc,-O2,75946272127,448.744815,True
ilbdc,-O2,67482858622,391.347211,True
ilbdc,-O2,70697647476,412.062841,True
ilbdc,-O2,56911345569,320.760463,True
ilbdc,-O2,75195431149,443.726077,True
imagick,-O2,6981742766,34.953603,True
imagick,-O2,7056223606,34.943763,True
imagick,-O2,7112781416,34.918905,True
imagick,-O2,7136060835,34.937503,True
imagick,-O2,7158690378,34.968288,True
imagick,-O2,7150232851,34.941962,True
imagick,-O2,7202201811,35.98724,True
imagick,-O2,7149738435,34.932049,True
imagick,-O2,7165371558,34.977918,True
imagick,-O2,7172721880,34.942788,True
kdtree,-O2,6977994879,45.863519,True
kdtree,-O2,6911726158,46.436061,True
kdtree,-O2,6921546154,46.355854,True
kdtree,-O2,6918867140,46.445048,True
kdtree,-O2,6835305001,45.462161,True
kdtree,-O2,6900175652,46.08646,True
kdtree,-O2,6921221421,46.660628,True
kdtree,-O2,6875858867,46.127539,True
kdtree,-O2,6883627582,46.377039,True
kdtree,-O2,6870252102,45.836227,True
md,-O2,58298310304,323.161772,True
md,-O2,58390698881,323.203879,True
md,-O2,58375773993,323.370954,True
md,-O2,58477404628,323.565104,True
md,-O2,58343899432,322.81927,True
md,-O2,58285492988,323.11089,True
md,-O2,58433375131,323.182371,True
md,-O2,58572258102,323.890595,True
md,-O2,58231343812,322.802159,True
md,-O2,58260698110,323.046612,True
nab,-O2,4730203355,24.956256,True
nab,-O2,4740628753,24.951641,True
nab,-O2,4756824259,24.958935,True
nab,-O2,4753496300,24.891157,True
nab,-O2,4768072042,24.947679,True
nab,-O2,4768283050,24.933686,True
nab,-O2,4796456736,25.218636,True
nab,-O2,4780551678,24.975514,True
nab,-O2,4771694294,24.924042,True
nab,-O2,4773372034,24.921798,True
smithwa,-O2,7183811093,34.044423,True
smithwa,-O2,7205662497,33.968184,True
smithwa,-O2,7226330645,34.058042,True
smithwa,-O2,7215701599,33.987943,True
smithwa,-O2,7225272208,33.992035,True
smithwa,-O2,7237841412,34.01413,True
smithwa,-O2,7267483263,34.274555,True
smithwa,-O2,7243621750,34.038667,True
