Benchmark,Flags,Energy,Time,Success
tpacf,-O1,2508229106,20.779547,True
tpacf,-O1,2225112643,15.048177,True
tpacf,-O1,2227958328,15.066988,True
tpacf,-O1,2233200210,15.023221,True
tpacf,-O1,2041174321,13.620464,True
tpacf,-O1,2233171359,14.976201,True
tpacf,-O1,2174693783,14.549285,True
tpacf,-O1,2225433762,14.879778,True
tpacf,-O1,2170521274,14.472177,True
tpacf,-O1,2015564136,13.407539,True
stencil,-O1,1388949470,9.400706,True
stencil,-O1,1216464373,7.775579,True
stencil,-O1,1209299519,7.64286,True
stencil,-O1,1245344239,8.119576,True
stencil,-O1,1299529030,8.445509,True
stencil,-O1,1207572610,7.796502,True
stencil,-O1,1257387367,8.260356,True
stencil,-O1,1267486367,8.20524,True
stencil,-O1,1333077338,8.750492,True
stencil,-O1,1138692761,7.454518,True
lbm,-O1,8779085907,41.323483,True
lbm,-O1,8761036321,40.589806,True
lbm,-O1,8510082291,39.276542,True
lbm,-O1,8522370831,39.19562,True
lbm,-O1,8528214209,39.103645,True
lbm,-O1,8919262632,41.156204,True
lbm,-O1,8688034072,40.133786,True
lbm,-O1,8402484933,38.293841,True
lbm,-O1,8921241029,41.572845,True
lbm,-O1,8762386041,40.711354,True
bfs,-O1,1910428364,14.235079,True
bfs,-O1,1745850077,13.112556,True
bfs,-O1,1890373738,14.142062,True
bfs,-O1,1844159892,13.938966,True
bfs,-O1,1829533115,13.739799,True
bfs,-O1,1818316791,13.679497,True
bfs,-O1,1774540485,13.446432,True
bfs,-O1,1711529734,13.108841,True
bfs,-O1,1807186677,13.664669,True
bfs,-O1,1775440314,13.450398,True
histo,-O1,3930911164,27.97411,True
histo,-O1,4191163299,29.736563,True
histo,-O1,2847762185,22.13573,True
histo,-O1,4169549237,29.576693,True
histo,-O1,3891837966,27.538047,True
histo,-O1,4039741873,28.746613,True
histo,-O1,4245798918,29.607415,True
histo,-O1,3858169797,27.377698,True
histo,-O1,3233687693,24.310468,True
histo,-O1,4176212110,29.39641,True
mri-gridding,-O1,8126314265,56.39487,True
mri-gridding,-O1,8383644270,57.935312,True
mri-gridding,-O1,8696090418,59.906585,True
mri-gridding,-O1,8597686817,59.489276,True
mri-gridding,-O1,8892573394,61.356367,True
mri-gridding,-O1,7973219926,55.010678,True
mri-gridding,-O1,7998068682,55.283495,True
mri-gridding,-O1,8154095626,56.317119,True
